user_id,age,gender,occupation,work_mode,screen_time_hours,work_screen_hours,leisure_screen_hours,sleep_hours,sleep_quality_1_5,stress_level_0_10,productivity_0_100,exercise_minutes_per_week,social_hours_per_week,mental_wellness_index_0_100
U0248,31,Male,Self-employed,Remote,3.96,3.46,0.5,7.74,4,4.4,61.5,270.0,13.3,61.4
U0249,39,Male,Unemployed,N/A,5.01,0.91,4.1,9.51,3,0.0,73.9,185.0,14.3,93.9
U0250,40,Female,Employed,Hybrid,8.62,6.4,2.22,7.55,3,5.6,69.6,214.0,4.0,51.2
U0251,40,Male,Employed,Remote,11.27,9.3,1.97,5.58,2,6.2,35.1,143.0,5.6,26.7
U0252,31,Male,Employed,Remote,13.01,7.73,5.28,6.76,3,3.4,44.7,118.0,11.5,60.2
U0253,37,Female,Employed,Office,11.13,7.95,3.19,7.25,4,7.5,42.4,141.0,2.9,38.6
U0254,38,Female,Employed,Hybrid,7.98,7.01,0.97,7.32,3,5.1,48.5,175.0,11.7,62.8
U0255,47,Female,Employed,Office,9.93,6.38,3.55,6.94,3,4.1,63.9,173.0,6.3,59.1
U0256,18,Male,Employed,Remote,13.03,9.74,3.29,6.07,2,6.6,36.2,167.0,13.5,23.3
U0257,40,Female,Employed,Remote,10.67,6.96,3.7,6.68,3,5.7,49.9,115.0,9.2,38.1
U0258,52,Other,Employed,Remote,10.72,5.97,4.75,6.9,3,6.2,54.6,133.0,7.5,47.2
U0259,26,Female,Unemployed,N/A,4.32,0.64,3.68,7.33,4,5.2,55.8,189.0,11.5,52.4
U0260,26,Male,Employed,Remote,13.81,9.49,4.32,6.14,2,7.5,51.7,44.0,4.0,10.0
U0261,53,Male,Student,Hybrid,5.03,3.21,1.82,7.34,4,4.9,72.1,156.0,13.0,67.0
U0262,49,Male,Self-employed,Hybrid,8.85,4.11,4.74,8.09,5,6.4,53.0,150.0,4.3,68.0
U0263,18,Female,Unemployed,N/A,6.0,0.61,5.39,8.23,4,2.3,83.2,169.0,9.6,83.1
U0264,40,Male,Student,Hybrid,11.89,6.93,4.95,5.54,1,8.8,13.3,78.0,10.3,11.6
U0265,51,Male,Employed,Remote,13.52,8.54,4.97,6.93,2,4.8,50.7,172.0,11.2,40.2
U0266,18,Male,Employed,Remote,11.2,7.61,3.59,8.17,2,1.7,68.9,192.0,6.7,65.7
U0267,35,Male,Employed,Hybrid,14.92,10.3,4.62,6.27,3,7.7,20.6,32.0,8.3,18.5
U0268,38,Female,Student,Office,8.32,4.33,3.99,7.97,4,2.1,64.8,161.0,11.4,85.3
U0269,42,Male,Employed,Remote,12.81,10.41,2.4,7.01,3,8.1,59.4,151.0,5.4,35.3
U0270,36,Female,Student,Hybrid,7.04,4.65,2.39,8.78,4,1.2,74.9,175.0,11.3,87.2
U0271,52,Female,Retired,N/A,5.26,0.0,5.26,8.18,4,0.0,91.4,123.0,16.4,94.3
U0272,30,Female,Employed,Hybrid,13.01,7.65,5.36,7.17,3,6.1,47.9,150.0,13.0,36.7
U0273,47,Male,Employed,Office,9.39,6.02,3.36,6.51,3,4.0,78.9,164.0,13.9,69.2
U0274,19,Female,Employed,Hybrid,9.59,4.36,5.23,7.99,5,1.5,73.2,177.0,14.9,97.3
U0275,28,Male,Self-employed,Hybrid,15.69,10.83,4.87,6.15,2,6.8,47.3,55.0,10.0,23.3
U0276,20,Male,Self-employed,Hybrid,11.61,7.86,3.76,6.54,3,5.5,48.5,121.0,10.3,40.5
U0277,19,Female,Retired,N/A,1.89,1.01,0.88,7.87,4,0.0,100.0,190.0,11.7,89.9
U0278,37,Female,Unemployed,N/A,5.03,1.2,3.83,7.88,4,2.3,62.9,117.0,16.7,80.2
U0279,21,Female,Employed,Remote,14.15,6.96,7.19,7.53,4,2.4,84.3,143.0,10.0,68.6
U0280,25,Female,Employed,Remote,11.14,7.39,3.75,8.61,2,2.7,66.4,205.0,11.2,60.9
U0281,48,Female,Employed,Office,10.23,6.15,4.08,5.14,2,6.3,36.9,175.0,13.6,33.4
U0282,45,Male,Employed,Hybrid,8.44,5.17,3.26,8.11,4,4.4,70.7,156.0,6.2,73.0
U0283,48,Female,Self-employed,Hybrid,9.5,5.38,4.12,8.35,4,4.2,75.7,192.0,6.3,76.5
U0284,58,Male,Employed,Hybrid,11.83,6.21,5.61,7.48,2,3.1,49.5,50.0,9.3,46.6
U0285,28,Male,Employed,Hybrid,11.24,5.8,5.44,6.71,2,4.0,43.7,132.0,10.2,50.4
U0286,37,Female,Retired,N/A,6.58,2.05,4.53,7.32,3,2.5,66.2,196.0,11.4,65.3
U0287,26,Other,Student,Office,5.92,2.57,3.35,7.0,4,5.4,37.7,294.0,10.1,56.0
U0288,34,Male,Employed,Remote,12.12,7.67,4.45,6.15,3,7.8,45.6,99.0,7.8,27.3
U0289,41,Male,Unemployed,N/A,5.25,1.97,3.28,7.63,4,5.3,69.8,200.0,9.7,58.2
U0290,18,Other,Employed,Office,10.02,7.33,2.68,8.57,4,2.1,78.7,170.0,11.6,79.9
U0291,31,Female,Employed,Hybrid,6.7,4.4,2.3,9.0,3,5.4,57.9,129.0,2.9,58.8
U0292,18,Female,Employed,Hybrid,15.54,9.14,6.39,6.91,2,5.1,32.7,139.0,6.3,25.4
U0293,42,Female,Self-employed,Hybrid,11.93,10.06,1.87,6.88,2,9.4,33.5,33.0,2.5,8.9
U0294,32,Male,Self-employed,Remote,11.7,7.78,3.92,6.86,2,3.8,59.4,176.0,16.1,43.7
U0295,34,Male,Unemployed,N/A,6.12,1.02,5.1,7.93,4,3.6,75.4,287.0,12.4,73.1
U0296,38,Male,Employed,Remote,9.15,8.28,0.86,6.08,3,9.2,31.5,167.0,5.0,19.9
U0297,49,Male,Student,Office,7.15,3.91,3.24,8.43,4,5.3,79.9,262.0,7.7,72.2
U0298,32,Male,Employed,Remote,12.96,7.5,5.46,5.85,2,7.3,20.8,59.0,11.6,18.5
U0299,35,Female,Employed,Office,10.48,5.67,4.81,7.97,4,2.9,79.3,126.0,14.0,72.9
U0300,39,Female,Employed,Hybrid,12.68,7.94,4.74,6.4,2,3.9,47.6,146.0,7.5,44.7
U0301,40,Female,Employed,Office,7.21,5.9,1.31,6.69,2,3.6,42.8,190.0,8.7,51.4
U0302,37,Male,Unemployed,N/A,5.66,1.2,4.46,8.21,5,2.7,99.9,147.0,15.6,94.8
U0303,22,Male,Self-employed,Office,12.27,6.56,5.71,5.85,2,7.0,29.0,90.0,9.8,26.2
U0304,48,Male,Unemployed,N/A,7.03,0.9,6.13,7.36,3,5.9,62.1,205.0,14.2,55.5
U0305,64,Male,Self-employed,Office,9.26,7.03,2.23,7.56,5,7.0,61.3,225.0,12.2,61.8
U0306,38,Male,Unemployed,N/A,7.33,1.53,5.79,6.87,4,3.5,56.9,250.0,9.0,66.2
U0307,35,Other,Employed,Hybrid,9.7,5.6,4.09,5.54,2,5.6,43.4,217.0,6.4,36.9
U0308,28,Female,Employed,Hybrid,9.75,5.07,4.68,7.64,4,5.9,58.1,54.0,8.8,63.5
U0309,45,Other,Employed,Office,5.79,2.99,2.79,7.7,3,1.3,77.6,189.0,13.7,82.2
U0310,31,Female,Employed,Remote,8.25,4.23,4.02,8.61,5,1.3,79.1,170.0,10.2,98.0
U0311,57,Female,Unemployed,N/A,3.63,0.7,2.93,9.36,5,3.7,92.1,245.0,9.8,91.4
U0312,35,Female,Employed,Office,6.27,3.37,2.9,7.34,5,5.3,48.3,159.0,8.6,66.2
U0313,18,Female,Unemployed,N/A,1.27,0.39,0.89,8.44,3,1.9,68.7,217.0,10.7,72.2
U0314,38,Female,Employed,Remote,13.34,7.77,5.57,7.17,2,5.0,45.9,194.0,9.1,36.4
U0315,24,Male,Employed,Remote,7.85,5.31,2.55,7.93,4,6.4,74.5,183.0,12.5,64.6
U0316,20,Male,Employed,Hybrid,9.2,5.43,3.78,7.0,5,3.0,85.4,186.0,9.1,74.9
U0317,49,Male,Employed,Office,8.46,3.29,5.18,7.82,3,1.6,80.9,107.0,7.2,74.2
U0318,21,Female,Employed,Remote,9.46,6.58,2.88,8.06,4,2.6,65.8,99.0,15.0,80.1
U0319,51,Male,Employed,Office,10.59,5.28,5.31,6.23,2,3.4,47.0,210.0,10.6,48.1
U0320,18,Male,Employed,Remote,11.17,7.49,3.68,6.73,4,4.6,70.5,172.0,7.2,56.6
U0321,53,Male,Employed,Office,10.8,9.12,1.68,5.9,2,7.4,51.8,130.0,10.8,29.7
U0322,18,Male,Self-employed,Office,5.48,2.81,2.66,7.83,4,4.1,85.6,260.0,10.8,75.6
U0323,28,Male,Self-employed,Hybrid,14.53,8.63,5.9,7.09,4,5.5,53.1,148.0,8.0,42.4
U0324,58,Female,Employed,Hybrid,9.0,6.88,2.13,6.22,2,6.1,34.3,158.0,14.9,28.5
U0325,35,Female,Employed,Hybrid,10.7,7.42,3.28,6.83,2,6.8,53.2,68.0,9.7,38.7
U0326,26,Female,Self-employed,Office,11.05,6.62,4.43,8.04,2,2.7,47.1,195.0,8.6,63.8
U0327,48,Male,Unemployed,N/A,4.52,0.96,3.57,7.91,5,3.6,65.5,155.0,13.5,92.6
U0328,41,Male,Employed,Remote,9.19,8.45,0.74,7.65,4,7.0,51.8,165.0,11.9,58.1
U0329,38,Female,Student,Remote,7.47,1.67,5.8,6.38,4,4.1,75.7,199.0,12.4,72.3
U0330,22,Female,Student,Hybrid,5.87,1.41,4.46,6.69,4,3.5,52.1,327.0,9.3,63.8
U0331,18,Female,Unemployed,N/A,2.28,1.38,0.9,8.38,5,3.9,75.6,233.0,14.3,83.6
U0332,31,Female,Employed,Remote,11.99,7.53,4.46,5.81,2,7.1,28.1,75.0,8.3,18.6
U0333,53,Male,Student,Remote,7.75,4.54,3.21,7.07,5,3.6,62.0,89.0,10.8,81.4
U0334,57,Male,Employed,Remote,9.19,6.33,2.86,8.6,3,5.5,76.6,118.0,16.4,67.7
U0335,23,Female,Employed,Hybrid,8.48,4.27,4.21,8.04,4,2.6,82.1,99.0,11.6,73.0
U0336,35,Male,Retired,N/A,2.91,1.69,1.22,8.45,5,0.0,100.0,195.0,14.1,100.0
U0337,46,Female,Unemployed,N/A,2.92,0.88,2.04,8.52,4,4.8,68.1,324.0,9.3,72.9
U0338,54,Male,Student,Remote,4.46,3.96,0.5,7.72,3,3.4,61.8,209.0,16.5,73.3
U0339,34,Female,Unemployed,N/A,4.56,0.75,3.81,7.33,5,5.9,80.0,208.0,8.0,67.5
U0340,37,Male,Self-employed,Office,12.65,7.8,4.85,6.67,2,4.9,49.3,191.0,11.8,44.9
U0341,31,Female,Employed,Office,10.27,7.53,2.74,6.28,3,8.3,34.6,54.0,13.7,33.1
U0342,18,Male,Employed,Hybrid,9.23,6.18,3.05,8.66,4,5.7,62.6,117.0,14.9,66.4
U0343,47,Male,Employed,Office,10.95,7.41,3.54,4.89,3,7.5,42.7,234.0,10.0,26.2
U0344,18,Male,Retired,N/A,5.11,0.74,4.37,7.89,3,2.1,63.5,91.0,16.2,74.1
U0345,37,Male,Retired,N/A,2.47,1.63,0.84,8.42,4,0.0,85.0,311.0,12.8,100.0
U0346,26,Male,Employed,Remote,11.77,8.19,3.58,5.87,3,6.3,50.8,232.0,7.9,35.8
U0347,24,Male,Employed,Office,8.36,4.62,3.74,6.56,3,4.0,59.0,171.0,11.9,64.2
U0348,18,Male,Employed,Office,10.14,5.04,5.1,7.72,4,4.5,62.4,0.0,11.7,55.6
U0349,23,Male,Retired,N/A,4.58,0.52,4.07,7.51,3,0.2,72.9,161.0,7.8,72.2
U0350,31,Male,Retired,N/A,5.32,0.92,4.4,8.58,3,0.4,97.7,223.0,14.4,90.8
U0351,38,Female,Employed,Remote,12.18,4.79,7.38,6.84,2,7.4,41.8,143.0,9.4,22.6
U0352,51,Female,Employed,Hybrid,5.22,4.72,0.5,7.85,5,6.3,58.1,111.0,13.6,71.4
U0353,35,Male,Employed,Hybrid,4.19,3.69,0.5,8.55,5,4.9,65.4,250.0,12.3,80.8
U0354,47,Female,Employed,Remote,6.2,4.11,2.09,7.47,5,4.8,70.7,253.0,10.2,77.7
U0355,38,Female,Employed,Office,3.76,2.51,1.26,7.16,4,0.5,67.6,237.0,11.3,84.9
U0356,39,Male,Student,Office,7.6,5.67,1.93,8.17,3,6.6,71.5,159.0,10.7,60.2
U0357,41,Male,Self-employed,Hybrid,8.53,5.64,2.89,7.15,5,6.6,59.9,80.0,6.7,51.9
U0358,25,Male,Employed,Office,6.63,4.62,2.0,7.94,5,3.9,71.5,163.0,13.4,77.8
U0359,35,Female,Unemployed,N/A,3.19,0.13,3.06,9.03,4,2.5,71.4,242.0,7.5,86.5
U0360,44,Male,Self-employed,Remote,12.8,9.9,2.9,7.33,3,4.7,55.1,133.0,13.8,43.5
U0361,45,Female,Student,Office,4.29,1.79,2.5,8.08,3,0.0,64.6,231.0,13.2,80.4
U0362,24,Male,Employed,Office,11.06,6.11,4.96,7.22,4,4.4,71.8,109.0,10.6,64.7
U0363,57,Male,Employed,Remote,11.21,8.97,2.24,7.2,3,6.7,39.0,23.0,10.2,35.6
U0364,40,Male,Employed,Office,8.58,1.94,6.64,7.65,5,1.9,75.1,197.0,14.6,88.4
U0365,41,Female,Self-employed,Office,10.25,6.2,4.04,6.74,2,3.1,55.0,220.0,11.4,61.6
U0366,41,Other,Retired,N/A,7.2,1.67,5.54,7.9,5,0.0,84.5,184.0,14.8,99.9
U0367,41,Male,Employed,Hybrid,12.04,7.31,4.72,6.85,3,6.0,24.2,2.0,7.9,40.9
U0368,21,Female,Self-employed,Remote,8.36,4.98,3.38,7.19,4,4.7,61.5,68.0,3.8,50.2
U0369,28,Male,Self-employed,Office,12.17,7.89,4.27,5.61,1,7.3,23.9,158.0,2.8,4.7
U0370,36,Female,Student,Remote,6.69,3.76,2.93,7.8,5,2.8,68.3,276.0,12.4,80.0
U0371,18,Male,Self-employed,Hybrid,14.16,7.82,6.34,6.99,3,4.9,55.2,18.0,11.2,41.8
U0372,39,Male,Employed,Office,13.76,8.3,5.46,7.2,4,7.3,37.4,66.0,10.4,44.2
U0373,20,Female,Employed,Remote,13.19,7.93,5.26,6.71,2,6.5,41.2,68.0,11.1,30.2
U0374,23,Male,Employed,Office,12.41,7.7,4.71,6.43,3,3.2,38.7,56.0,5.7,44.7
U0375,32,Female,Employed,Office,9.73,6.07,3.66,7.63,5,2.9,67.3,218.0,8.8,78.8
U0376,24,Female,Employed,Remote,10.48,5.78,4.7,8.21,3,2.4,57.0,214.0,14.0,76.5
U0377,34,Female,Student,Office,9.0,3.67,5.33,8.31,5,4.5,69.2,127.0,11.0,75.4
U0378,44,Female,Employed,Hybrid,9.94,7.6,2.34,7.31,5,5.3,69.6,145.0,9.7,68.0
U0379,51,Male,Self-employed,Remote,13.72,8.18,5.54,5.5,1,5.8,51.7,134.0,5.3,15.4
U0380,37,Male,Unemployed,N/A,4.17,1.4,2.78,8.76,5,1.9,81.9,238.0,15.1,100.0
U0381,28,Male,Employed,Office,6.91,4.23,2.68,7.49,4,4.1,63.9,203.0,7.5,63.8
U0382,32,Male,Employed,Hybrid,10.9,5.99,4.91,6.91,3,6.8,60.7,90.0,10.7,37.9
U0383,32,Female,Retired,N/A,6.44,0.69,5.75,7.65,4,1.2,88.4,282.0,11.5,97.4
U0384,50,Male,Employed,Remote,8.78,6.4,2.38,6.68,3,7.0,51.3,255.0,8.1,43.6
U0385,48,Male,Employed,Office,7.17,1.24,5.92,7.3,3,3.5,57.6,268.0,9.2,70.1
U0386,40,Male,Employed,Office,11.1,4.6,6.5,5.88,2,4.9,48.2,12.0,1.1,29.2
U0387,32,Female,Student,Hybrid,10.07,6.58,3.49,6.09,2,5.3,52.0,187.0,9.9,46.6
U0388,60,Male,Employed,Remote,12.49,6.13,6.35,6.27,2,6.4,35.8,156.0,8.2,36.8
U0389,24,Other,Student,Hybrid,7.05,4.55,2.5,7.8,5,4.7,59.5,131.0,13.3,76.0
U0390,48,Female,Unemployed,N/A,3.44,0.88,2.56,9.36,4,2.2,75.5,208.0,10.5,79.2
U0391,19,Male,Student,Office,6.32,2.63,3.69,7.59,5,2.6,86.8,213.0,7.2,86.8
U0392,27,Female,Employed,Office,10.71,7.61,3.1,7.86,4,5.2,70.1,169.0,11.3,62.5
U0393,29,Female,Employed,Remote,16.02,8.65,7.37,7.24,3,6.0,54.8,43.0,8.4,23.0
U0394,60,Female,Employed,Office,11.11,7.89,3.22,6.08,3,6.1,35.9,141.0,8.9,39.8
U0395,35,Male,Student,Hybrid,9.79,5.33,4.45,7.63,5,0.0,87.3,161.0,9.8,100.0
U0396,59,Male,Employed,Office,7.75,5.15,2.6,7.11,4,5.0,70.5,255.0,8.8,58.2
U0397,44,Female,Employed,Office,6.06,4.05,2.01,7.99,4,4.5,69.5,159.0,10.0,76.8
U0398,35,Female,Employed,Office,6.87,2.02,4.85,7.65,4,4.9,64.2,270.0,10.8,74.7
U0399,33,Female,Employed,Office,2.94,2.36,0.58,8.12,3,1.7,69.3,225.0,7.3,73.7
U0400,33,Female,Student,Hybrid,8.89,5.26,3.63,6.25,2,4.0,59.5,262.0,9.8,47.8
U0401,34,Female,Employed,Hybrid,10.18,5.5,4.68,6.53,2,4.5,58.6,172.0,9.0,43.5
U0402,48,Female,Employed,Remote,9.63,6.23,3.4,7.2,5,5.4,71.8,53.0,10.9,74.4
U0403,30,Male,Employed,Office,10.37,5.72,4.65,7.64,3,3.4,47.5,117.0,7.8,58.7
U0404,54,Male,Employed,Remote,11.62,8.53,3.1,7.89,3,6.4,55.9,77.0,8.1,46.9
U0405,35,Female,Student,Office,8.03,2.58,5.45,9.37,3,1.4,82.1,205.0,10.7,80.3
U0406,25,Male,Employed,Hybrid,10.1,6.29,3.81,7.3,2,4.2,80.0,151.0,13.9,65.6
U0407,29,Male,Student,Remote,6.53,3.76,2.77,8.5,3,4.0,71.6,154.0,14.9,72.5
U0408,39,Male,Employed,Office,10.35,4.34,6.01,7.33,2,5.1,49.0,84.0,4.7,37.2
U0409,31,Male,Self-employed,Office,7.73,4.57,3.16,6.73,3,5.1,59.5,157.0,7.8,47.0
U0410,31,Female,Employed,Office,10.46,4.72,5.74,7.79,3,4.3,64.1,118.0,6.6,61.3
U0411,45,Female,Unemployed,N/A,4.81,1.18,3.63,7.26,5,5.3,65.7,313.0,12.7,73.2
U0412,37,Male,Employed,Remote,10.69,7.42,3.26,8.81,3,6.0,59.8,112.0,11.0,63.5
U0413,46,Male,Unemployed,N/A,3.89,0.3,3.59,7.53,4,2.1,72.1,289.0,15.7,89.6
U0414,29,Female,Self-employed,Office,8.86,7.15,1.7,7.21,5,6.9,63.8,99.0,9.2,57.6
U0415,44,Female,Employed,Remote,9.0,6.91,2.09,8.25,5,3.7,83.4,0.0,8.9,67.6
U0416,23,Male,Employed,Office,6.66,6.08,0.57,6.74,2,6.5,64.8,209.0,11.3,48.9
U0417,36,Female,Employed,Hybrid,8.98,5.5,3.48,7.81,4,4.9,69.1,272.0,5.4,61.8
U0418,41,Male,Employed,Remote,10.25,8.6,1.65,8.0,3,6.3,56.3,136.0,8.5,52.0
U0419,28,Female,Unemployed,N/A,4.88,1.01,3.87,8.36,4,4.1,65.7,251.0,11.5,73.8
U0420,18,Male,Student,Hybrid,6.63,4.52,2.11,8.1,4,5.3,74.8,244.0,12.4,80.8
U0421,61,Female,Self-employed,Remote,7.04,5.13,1.91,7.75,4,5.5,65.6,259.0,4.4,65.3
U0422,32,Female,Unemployed,N/A,4.49,1.17,3.32,7.05,4,2.9,58.6,289.0,11.0,71.7
U0423,18,Female,Self-employed,Hybrid,7.97,4.0,3.97,7.74,3,3.2,70.8,83.0,8.7,69.5
U0424,42,Female,Unemployed,N/A,5.44,1.77,3.67,9.28,3,6.8,73.1,223.0,7.5,71.4
U0425,34,Male,Student,Office,9.89,5.26,4.63,6.99,2,2.6,57.1,254.0,10.3,65.4
U0426,21,Female,Employed,Office,8.52,5.59,2.93,7.99,5,6.1,71.8,187.0,10.2,68.8
U0427,22,Female,Employed,Hybrid,13.5,6.07,7.43,6.41,2,5.3,46.9,13.0,8.4,37.4
U0428,27,Female,Employed,Hybrid,7.93,5.51,2.42,6.99,2,5.7,49.8,165.0,10.3,44.3
U0429,40,Male,Self-employed,Office,11.83,8.19,3.64,8.07,2,6.1,46.1,166.0,7.0,37.5
U0430,41,Male,Retired,N/A,4.46,1.52,2.95,8.76,5,0.5,90.6,281.0,9.4,100.0
U0431,20,Female,Retired,N/A,5.11,1.21,3.9,6.53,2,1.5,55.0,398.0,11.9,67.1
U0432,18,Female,Employed,Office,10.28,4.18,6.11,6.36,3,3.8,60.1,121.0,7.2,59.5
U0433,19,Female,Employed,Remote,9.39,4.72,4.67,7.47,3,5.8,53.5,42.0,8.7,41.1
U0434,55,Male,Employed,Remote,12.6,7.16,5.45,6.1,4,3.6,53.3,60.0,12.3,54.1
U0435,36,Female,Student,Hybrid,9.47,5.66,3.81,8.39,3,4.3,66.1,93.0,9.7,64.9
U0436,41,Male,Employed,Remote,10.75,6.23,4.52,7.11,3,1.5,94.5,125.0,7.9,67.3
U0437,29,Female,Student,Hybrid,7.81,5.12,2.69,8.86,3,4.2,84.0,307.0,6.6,71.4
U0438,45,Male,Employed,Office,11.13,5.46,5.67,6.79,3,5.7,43.4,182.0,10.6,45.5
U0439,29,Male,Employed,Remote,9.98,5.28,4.71,5.82,2,7.2,40.2,104.0,10.1,36.0
U0440,25,Male,Employed,Remote,11.56,6.59,4.97,7.26,2,6.6,36.4,204.0,16.7,46.3
U0441,30,Female,Employed,Hybrid,11.86,7.18,4.68,5.26,1,5.4,41.5,162.0,12.3,37.4
U0442,39,Female,Employed,Office,7.41,6.4,1.01,7.04,4,7.2,58.3,268.0,9.5,58.7
U0443,43,Male,Employed,Office,9.86,5.92,3.95,7.43,4,4.6,52.0,101.0,7.8,58.8
U0444,49,Female,Employed,Remote,12.69,7.23,5.46,6.01,3,5.3,51.9,175.0,9.6,43.7
U0445,28,Other,Employed,Remote,8.91,7.83,1.08,7.79,3,5.7,54.8,238.0,7.7,50.9
U0446,25,Female,Unemployed,N/A,5.85,0.83,5.02,6.98,3,5.1,61.3,272.0,8.4,55.0
U0447,33,Female,Employed,Remote,11.4,6.77,4.63,7.29,4,5.8,61.1,150.0,13.1,55.4
U0448,18,Male,Employed,Remote,11.6,7.43,4.17,7.01,2,4.2,27.0,112.0,8.7,30.9
U0449,42,Male,Employed,Remote,10.6,8.71,1.89,7.06,2,5.8,51.4,252.0,10.8,43.4
U0450,41,Male,Student,Hybrid,9.36,5.76,3.59,8.38,3,1.9,92.4,138.0,7.1,71.1
U0451,48,Male,Unemployed,N/A,2.74,0.26,2.48,8.45,5,0.6,85.6,278.0,9.8,100.0
U0452,36,Female,Employed,Hybrid,10.41,7.36,3.04,6.07,2,5.6,34.8,98.0,12.2,41.6
U0453,30,Female,Unemployed,N/A,2.93,0.01,2.91,7.32,3,0.0,52.6,303.0,13.0,74.0
U0454,29,Male,Employed,Hybrid,9.9,7.03,2.87,7.17,4,7.1,49.0,110.0,6.4,40.3
U0455,37,Male,Unemployed,N/A,8.02,1.38,6.63,8.41,3,6.5,70.3,113.0,13.0,56.0
U0456,31,Male,Employed,Office,5.88,2.53,3.35,7.81,4,5.6,61.7,229.0,11.7,66.3
U0457,53,Male,Employed,Office,6.57,6.07,0.5,6.68,2,4.5,58.4,267.0,17.0,60.3
U0458,35,Female,Employed,Office,8.56,3.44,5.12,8.54,4,1.4,78.8,197.0,7.6,81.1
U0459,18,Female,Self-employed,Office,14.8,9.7,5.1,6.53,4,6.0,28.6,128.0,5.0,27.2
U0460,33,Female,Student,Office,8.84,4.12,4.72,7.04,3,4.4,46.2,198.0,12.3,50.8
U0461,26,Male,Self-employed,Remote,9.05,5.18,3.87,6.23,4,4.8,49.6,158.0,14.1,66.5
U0462,37,Female,Self-employed,Hybrid,8.97,5.34,3.62,7.33,3,4.7,72.4,92.0,13.1,70.3
U0463,49,Male,Employed,Hybrid,10.8,5.7,5.09,7.6,3,3.1,70.4,162.0,9.7,65.8
U0464,18,Female,Employed,Office,3.24,2.74,0.5,8.38,3,2.6,83.4,253.0,14.7,82.6
U0465,38,Male,Employed,Remote,8.9,6.0,2.9,6.47,3,4.3,55.6,178.0,6.4,62.0
U0466,47,Female,Self-employed,Remote,11.44,5.74,5.7,8.74,2,3.7,58.8,200.0,14.5,63.3
U0467,25,Male,Student,Office,6.77,5.07,1.7,8.23,3,3.7,70.9,257.0,12.5,64.9
U0468,30,Female,Unemployed,N/A,7.75,1.33,6.42,8.37,4,4.1,59.8,137.0,10.8,64.2
U0469,33,Male,Student,Remote,11.05,4.76,6.29,6.97,4,6.8,51.6,201.0,10.1,52.5
U0470,33,Female,Self-employed,Remote,12.87,10.67,2.2,6.5,4,7.5,48.8,88.0,9.9,42.1
U0471,18,Female,Self-employed,Hybrid,11.88,5.71,6.17,7.67,3,2.0,49.5,104.0,9.9,58.2
U0472,45,Female,Employed,Hybrid,7.27,6.01,1.26,7.22,5,2.7,74.4,147.0,13.6,87.8
U0473,35,Female,Student,Hybrid,2.61,0.92,1.69,8.32,5,0.7,93.6,268.0,13.0,100.0
U0474,21,Male,Unemployed,N/A,3.55,0.71,2.84,6.79,3,2.4,63.1,171.0,12.1,56.8
U0475,38,Female,Self-employed,Office,7.21,4.41,2.8,7.32,4,4.0,64.9,229.0,10.9,70.8
U0476,27,Male,Employed,Hybrid,11.67,6.56,5.1,7.97,4,4.3,74.8,130.0,6.5,64.3
U0477,39,Female,Unemployed,N/A,5.06,0.79,4.27,7.73,4,3.1,68.3,228.0,7.1,75.6
U0478,22,Male,Self-employed,Remote,7.7,5.6,2.1,5.78,1,5.1,39.4,191.0,11.6,32.3
U0479,30,Male,Self-employed,Hybrid,10.76,7.93,2.83,7.17,2,3.8,57.8,170.0,19.3,62.4
U0480,34,Female,Self-employed,Remote,8.69,6.46,2.23,7.36,4,3.2,49.6,115.0,11.9,66.3
U0481,46,Male,Retired,N/A,1.27,0.66,0.6,8.72,4,0.2,86.0,262.0,15.8,100.0
U0482,18,Female,Self-employed,Remote,8.43,5.35,3.08,6.81,3,5.7,53.8,201.0,9.1,51.0
U0483,20,Male,Employed,Office,9.45,4.47,4.98,7.32,4,4.1,69.5,275.0,5.1,55.6
U0484,18,Female,Unemployed,N/A,4.7,0.86,3.84,10.0,3,2.6,99.9,252.0,14.3,77.9
U0485,34,Male,Employed,Hybrid,13.13,7.79,5.35,7.88,2,3.9,48.6,119.0,9.5,55.2
U0486,18,Male,Employed,Remote,11.95,7.55,4.4,6.02,2,7.9,21.5,232.0,5.6,18.0
U0487,38,Male,Employed,Office,7.26,6.5,0.76,8.77,4,5.3,85.7,125.0,6.3,60.0
U0488,30,Female,Employed,Hybrid,7.54,4.62,2.92,7.76,3,3.4,54.1,133.0,15.8,56.2
U0489,25,Male,Student,Office,7.47,4.11,3.36,6.14,2,4.4,39.9,201.0,8.6,44.1
U0490,24,Male,Employed,Hybrid,10.32,7.91,2.41,5.86,2,6.9,22.1,151.0,6.2,21.1
U0491,46,Other,Student,Hybrid,7.27,4.91,2.36,6.94,3,5.7,39.2,177.0,6.3,51.2
U0492,30,Female,Student,Hybrid,9.96,4.56,5.41,7.15,4,0.6,68.3,31.0,9.2,71.4
U0493,18,Female,Employed,Office,11.24,5.35,5.89,7.34,2,2.1,59.8,69.0,13.7,56.2
U0494,40,Female,Employed,Office,10.17,6.47,3.7,5.77,2,4.5,40.1,163.0,7.3,44.2
U0495,43,Male,Employed,Hybrid,11.01,4.98,6.03,7.4,3,6.4,62.9,242.0,15.4,56.2
U0496,32,Male,Employed,Hybrid,11.72,6.74,4.98,6.46,3,7.3,43.4,50.0,7.4,28.4
